route_id,town,scenario_types,dataset,same_town_scenario_clip_count,trigger_distance_checked,status
26435,Town03,ParkingExit,b2d_full,5,false,counted
26435,Town03,ParkingExit,tfv6_lead,not determinable,false,not determinable
26435,Town03,ParkingExit,bridgedrive_lead,not determinable,false,not determinable
26435,Town03,ParkingExit,simlingo,not determinable,false,not determinable
26435,Town03,ParkingExit,blue,not determinable,false,not determinable
26456,Town03,HardBreakRoute,b2d_base,3,false,counted
26456,Town03,HardBreakRoute,b2d_full,18,false,counted
26456,Town03,HardBreakRoute,tfv6_lead,not determinable,false,not determinable
26456,Town03,HardBreakRoute,bridgedrive_lead,not determinable,false,not determinable
26456,Town03,HardBreakRoute,simlingo,not determinable,false,not determinable
26456,Town03,HardBreakRoute,blue,not determinable,false,not determinable
26458,Town07,T_Junction,b2d_base,0,false,counted
26458,Town07,T_Junction,b2d_full,0,false,counted
26458,Town07,T_Junction,tfv6_lead,not determinable,false,not determinable
26458,Town07,T_Junction,bridgedrive_lead,not determinable,false,not determinable
26458,Town07,T_Junction,simlingo,not determinable,false,not determinable
26458,Town07,T_Junction,blue,not determinable,false,not determinable
26944,Town04,OppositeVehicleRunningRedLight,b2d_base,3,false,counted
26944,Town04,OppositeVehicleRunningRedLight,b2d_full,11,false,counted
26944,Town04,OppositeVehicleRunningRedLight,tfv6_lead,not determinable,false,not determinable
26944,Town04,OppositeVehicleRunningRedLight,bridgedrive_lead,not determinable,false,not determinable
26944,Town04,OppositeVehicleRunningRedLight,simlingo,not determinable,false,not determinable
26944,Town04,OppositeVehicleRunningRedLight,blue,not determinable,false,not determinable
26950,Town03,OppositeVehicleRunningRedLight,b2d_base,4,false,counted
26950,Town03,OppositeVehicleRunningRedLight,b2d_full,2,false,counted
26950,Town03,OppositeVehicleRunningRedLight,tfv6_lead,not determinable,false,not determinable
26950,Town03,OppositeVehicleRunningRedLight,bridgedrive_lead,not determinable,false,not determinable
26950,Town03,OppositeVehicleRunningRedLight,simlingo,not determinable,false,not determinable
26950,Town03,OppositeVehicleRunningRedLight,blue,not determinable,false,not determinable
26956,Town05,SignalizedJunctionRightTurn,b2d_base,0,false,counted
26956,Town05,SignalizedJunctionRightTurn,b2d_full,8,false,counted
26956,Town05,SignalizedJunctionRightTurn,tfv6_lead,not determinable,false,not determinable
26956,Town05,SignalizedJunctionRightTurn,bridgedrive_lead,not determinable,false,not determinable
26956,Town05,SignalizedJunctionRightTurn,simlingo,not determinable,false,not determinable
26956,Town05,SignalizedJunctionRightTurn,blue,not determinable,false,not determinable
26966,Town05,SignalizedJunctionRightTurn,b2d_base,0,false,counted
26966,Town05,SignalizedJunctionRightTurn,b2d_full,8,false,counted
26966,Town05,SignalizedJunctionRightTurn,tfv6_lead,not determinable,false,not determinable
26966,Town05,SignalizedJunctionRightTurn,bridgedrive_lead,not determinable,false,not determinable
26966,Town05,SignalizedJunctionRightTurn,simlingo,not determinable,false,not determinable
26966,Town05,SignalizedJunctionRightTurn,blue,not determinable,false,not determinable
26990,Town03,NonSignalizedJunctionLeftTurn,b2d_base,4,false,counted
26990,Town03,NonSignalizedJunctionLeftTurn,b2d_full,5,false,counted
26990,Town03,NonSignalizedJunctionLeftTurn,tfv6_lead,not determinable,false,not determinable
26990,Town03,NonSignalizedJunctionLeftTurn,bridgedrive_lead,not determinable,false,not determinable
26990,Town03,NonSignalizedJunctionLeftTurn,simlingo,not determinable,false,not determinable
26990,Town03,NonSignalizedJunctionLeftTurn,blue,not determinable,false,not determinable
27018,Town15,SignalizedJunctionRightTurn,b2d_base,2,false,counted
27018,Town15,SignalizedJunctionRightTurn,b2d_full,12,false,counted
27018,Town15,SignalizedJunctionRightTurn,tfv6_lead,not determinable,false,not determinable
27018,Town15,SignalizedJunctionRightTurn,bridgedrive_lead,not determinable,false,not determinable
27018,Town15,SignalizedJunctionRightTurn,simlingo,not determinable,false,not determinable
27018,Town15,SignalizedJunctionRightTurn,blue,not determinable,false,not determinable
27494,Town04,BlockedIntersection,b2d_base,3,false,counted
27494,Town04,BlockedIntersection,b2d_full,16,false,counted
27494,Town04,BlockedIntersection,tfv6_lead,not determinable,false,not determinable
27494,Town04,BlockedIntersection,bridgedrive_lead,not determinable,false,not determinable
27494,Town04,BlockedIntersection,simlingo,not determinable,false,not determinable
27494,Town04,BlockedIntersection,blue,not determinable,false,not determinable
27506,Town05,EnterActorFlow,b2d_base,2,false,counted
27506,Town05,EnterActorFlow,b2d_full,4,false,counted
27506,Town05,EnterActorFlow,tfv6_lead,not determinable,false,not determinable
27506,Town05,EnterActorFlow,bridgedrive_lead,not determinable,false,not determinable
27506,Town05,EnterActorFlow,simlingo,not determinable,false,not determinable
27506,Town05,EnterActorFlow,blue,not determinable,false,not determinable
27515,Town03,PedestrianCrossing,b2d_base,0,false,counted
27515,Town03,PedestrianCrossing,b2d_full,10,false,counted
27515,Town03,PedestrianCrossing,tfv6_lead,not determinable,false,not determinable
27515,Town03,PedestrianCrossing,bridgedrive_lead,not determinable,false,not determinable
27515,Town03,PedestrianCrossing,simlingo,not determinable,false,not determinable
27515,Town03,PedestrianCrossing,blue,not determinable,false,not determinable
27529,Town04,PedestrianCrossing,b2d_base,0,false,counted
27529,Town04,PedestrianCrossing,b2d_full,11,false,counted
27529,Town04,PedestrianCrossing,tfv6_lead,not determinable,false,not determinable
27529,Town04,PedestrianCrossing,bridgedrive_lead,not determinable,false,not determinable
27529,Town04,PedestrianCrossing,simlingo,not determinable,false,not determinable
27529,Town04,PedestrianCrossing,blue,not determinable,false,not determinable
27532,Town11,BlockedIntersection,b2d_base,0,false,counted
27532,Town11,BlockedIntersection,b2d_full,20,false,counted
27532,Town11,BlockedIntersection,tfv6_lead,not determinable,false,not determinable
27532,Town11,BlockedIntersection,bridgedrive_lead,not determinable,false,not determinable
27532,Town11,BlockedIntersection,simlingo,not determinable,false,not determinable
27532,Town11,BlockedIntersection,blue,not determinable,false,not determinable
27582,Town11,PedestrianCrossing,b2d_base,0,false,counted
27582,Town11,PedestrianCrossing,b2d_full,14,false,counted
27582,Town11,PedestrianCrossing,tfv6_lead,not determinable,false,not determinable
27582,Town11,PedestrianCrossing,bridgedrive_lead,not determinable,false,not determinable
27582,Town11,PedestrianCrossing,simlingo,not determinable,false,not determinable
27582,Town11,PedestrianCrossing,blue,not determinable,false,not determinable
28035,Town01,T_Junction,b2d_base,0,false,counted
28035,Town01,T_Junction,b2d_full,0,false,counted
28035,Town01,T_Junction,tfv6_lead,not determinable,false,not determinable
28035,Town01,T_Junction,bridgedrive_lead,not determinable,false,not determinable
28035,Town01,T_Junction,simlingo,not determinable,false,not determinable
28035,Town01,T_Junction,blue,not determinable,false,not determinable
28048,Town02,T_Junction,b2d_base,0,false,counted
28048,Town02,T_Junction,b2d_full,0,false,counted
28048,Town02,T_Junction,tfv6_lead,not determinable,false,not determinable
28048,Town02,T_Junction,bridgedrive_lead,not determinable,false,not determinable
28048,Town02,T_Junction,simlingo,not determinable,false,not determinable
28048,Town02,T_Junction,blue,not determinable,false,not determinable
28087,Town04,NonSignalizedJunctionLeftTurnEnterFlow,b2d_base,0,false,counted
28087,Town04,NonSignalizedJunctionLeftTurnEnterFlow,b2d_full,3,false,counted
28087,Town04,NonSignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28087,Town04,NonSignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28087,Town04,NonSignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28087,Town04,NonSignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28093,Town04,NonSignalizedJunctionLeftTurnEnterFlow,b2d_base,0,false,counted
28093,Town04,NonSignalizedJunctionLeftTurnEnterFlow,b2d_full,3,false,counted
28093,Town04,NonSignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28093,Town04,NonSignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28093,Town04,NonSignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28093,Town04,NonSignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28099,Town04,SignalizedJunctionLeftTurnEnterFlow,b2d_base,0,false,counted
28099,Town04,SignalizedJunctionLeftTurnEnterFlow,b2d_full,1,false,counted
28099,Town04,SignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28099,Town04,SignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28099,Town04,SignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28099,Town04,SignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28111,Town04,T_Junction,b2d_base,0,false,counted
28111,Town04,T_Junction,b2d_full,0,false,counted
28111,Town04,T_Junction,tfv6_lead,not determinable,false,not determinable
28111,Town04,T_Junction,bridgedrive_lead,not determinable,false,not determinable
28111,Town04,T_Junction,simlingo,not determinable,false,not determinable
28111,Town04,T_Junction,blue,not determinable,false,not determinable
28154,Town10HD,T_Junction,b2d_base,0,false,counted
28154,Town10HD,T_Junction,b2d_full,0,false,counted
28154,Town10HD,T_Junction,tfv6_lead,not determinable,false,not determinable
28154,Town10HD,T_Junction,bridgedrive_lead,not determinable,false,not determinable
28154,Town10HD,T_Junction,simlingo,not determinable,false,not determinable
28154,Town10HD,T_Junction,blue,not determinable,false,not determinable
28198,Town15,SignalizedJunctionLeftTurnEnterFlow,b2d_base,5,false,counted
28198,Town15,SignalizedJunctionLeftTurnEnterFlow,b2d_full,6,false,counted
28198,Town15,SignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28198,Town15,SignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28198,Town15,SignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28198,Town15,SignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28210,Town12,NonSignalizedJunctionLeftTurnEnterFlow,b2d_base,6,false,counted
28210,Town12,NonSignalizedJunctionLeftTurnEnterFlow,b2d_full,10,false,counted
28210,Town12,NonSignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28210,Town12,NonSignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28210,Town12,NonSignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28210,Town12,NonSignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28219,Town12,NonSignalizedJunctionLeftTurnEnterFlow,b2d_base,6,false,counted
28219,Town12,NonSignalizedJunctionLeftTurnEnterFlow,b2d_full,10,false,counted
28219,Town12,NonSignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28219,Town12,NonSignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28219,Town12,NonSignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28219,Town12,NonSignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28229,Town12,NonSignalizedJunctionLeftTurnEnterFlow,b2d_base,6,false,counted
28229,Town12,NonSignalizedJunctionLeftTurnEnterFlow,b2d_full,10,false,counted
28229,Town12,NonSignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28229,Town12,NonSignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28229,Town12,NonSignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28229,Town12,NonSignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28241,Town12,SignalizedJunctionLeftTurnEnterFlow,b2d_base,8,false,counted
28241,Town12,SignalizedJunctionLeftTurnEnterFlow,b2d_full,9,false,counted
28241,Town12,SignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28241,Town12,SignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28241,Town12,SignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28241,Town12,SignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28243,Town12,SignalizedJunctionLeftTurnEnterFlow,b2d_base,8,false,counted
28243,Town12,SignalizedJunctionLeftTurnEnterFlow,b2d_full,9,false,counted
28243,Town12,SignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28243,Town12,SignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28243,Town12,SignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28243,Town12,SignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
28330,Town12,SignalizedJunctionLeftTurnEnterFlow,b2d_base,8,false,counted
28330,Town12,SignalizedJunctionLeftTurnEnterFlow,b2d_full,9,false,counted
28330,Town12,SignalizedJunctionLeftTurnEnterFlow,tfv6_lead,not determinable,false,not determinable
28330,Town12,SignalizedJunctionLeftTurnEnterFlow,bridgedrive_lead,not determinable,false,not determinable
28330,Town12,SignalizedJunctionLeftTurnEnterFlow,simlingo,not determinable,false,not determinable
28330,Town12,SignalizedJunctionLeftTurnEnterFlow,blue,not determinable,false,not determinable
