source,route,seed,arm,step,t,speed,speed_3d,steer,b_shadow_steer,plan_k_right,k_cmd_right,k_ach_right,k_nom_right,k_ack_right,k_unscaled_right,replay_diff,reason,yaw_rate_right,world_x,world_y,yaw_deg
W2,27529,2,B,509,25.50000037997961,7.326810515368845,7.347367539832478,0.11047466844320297,0.11047467112541198,0.06906071979993916,nan,0.06078572954156919,0.04191307593889613,0.04055914400533981,0.04747324156355256,nan,,0.4453655223895358,261.6132507324219,-252.37158203125,-143.8576202392578
W2,27529,2,B,510,25.55000038072467,7.291234120551163,7.302457058133135,0.10460560768842697,0.104605606396993,0.05993861672674467,nan,0.061122666089653215,0.039681298448414976,0.038465624312738436,0.04492273307621085,nan,,0.44565966853193506,261.3312683105469,-252.60362243652344,-142.60398864746094
W2,27529,2,B,511,25.600000381469727,7.1721694282448425,7.17965090242469,0.4045076370239258,0.4045076237784492,0.049559288167317285,nan,0.03849352091377756,0.16355291731498892,0.14470357995574087,0.1883585426644374,nan,,0.2760820538832989,261.0553894042969,-252.8355255126953,-141.62379455566406
W2,27529,2,B,512,25.650000382214785,6.984317498826355,6.996301835993859,0.4039079546928406,0.403907951646381,0.043998896729177395,nan,0.06535183729589755,0.16363199404514517,0.1447654765088578,0.1880281897793547,nan,,0.4564379808061901,260.7912902832031,-253.0680389404297,-140.54937744140625
W2,27529,2,B,513,25.700000382959843,6.779543837572867,6.807243140530205,0.43296217918395996,0.4329621866014268,0.03478065901844269,nan,0.07912076402911863,0.17768662257546972,0.15565811761547477,0.20434564776146777,nan,,0.5364026881976682,260.54571533203125,-253.30661010742188,-139.1281280517578
W2,27529,2,C,359,18.0000002682209,1.0030608588098884,1.0070643731440037,-0.1137249767780304,0.2751835436291165,0.275711908634511,-0.04799402283238347,-0.06057576322223184,-0.04799401831350037,-0.04622699886826834,-0.04888784433270868,6.938893903907228e-17,tracking,-0.060761177080756325,268.9416809082031,-249.71795654296875,176.21058654785156
W2,27529,2,C,360,18.05000026896596,1.1219842788357373,1.12515527149385,-0.09905731678009033,0.21034631186061437,0.30250447050554974,-0.04164912190175011,-0.05149663215663589,-0.04164911795835191,-0.04031191373082804,-0.0425159435031281,8.326672684688674e-17,tracking,-0.05777841169273236,268.8871765136719,-249.71060180664062,176.05885314941406
W2,27529,2,C,361,18.100000269711018,1.279886950996274,1.2827280379237216,-0.07609031349420547,0.1454091905222999,0.29465461602032567,-0.03183766693005666,-0.03852373566139308,-0.03183766182094745,-0.031050315682391694,-0.03259272576805731,5.551115123125783e-17,tracking,-0.04930602657664682,268.8258056640625,-249.70277404785156,175.90231323242188
W2,27529,2,C,362,18.150000270456076,1.3592569318473733,1.3610057471568477,-0.018294280394911766,0.16787582993507386,0.23031873138738584,-0.007623670677355205,-0.03167796083157324,-0.007623668958781393,-0.007577658393456552,-0.007814935425277525,3.8163916471489756e-17,tracking,-0.04305848784710551,268.759521484375,-249.6948699951172,175.7677764892578
W2,27529,2,C,363,18.200000271201134,1.459449900117804,1.4597808001543697,0.04751299321651459,0.15368148518933192,0.163115774806102,0.01978115115805174,-0.010258789053179673,0.01978114759148549,0.019474335377303198,0.020316004841452837,6.938893903907228e-17,tracking,-0.014972188658992696,268.6889343261719,-249.68807983398438,175.70408630371094
W2,27529,2,C,364,18.250000271946192,1.585877728445206,1.5861132135853324,0.05019548535346985,0.16180031743314532,0.17167810034671072,0.0208515830540272,0.006713828288952837,0.02085157879133628,0.02051094854764726,0.021465811136097187,6.938893903907228e-18,tracking,0.010647310756055689,268.6127014160156,-249.68328857421875,175.73773193359375
W2,27529,2,C,365,18.30000027269125,1.7808596234066452,1.7815170574078143,0.05225209519267082,0.1591007674402661,0.16051290268774346,0.021629440153395976,0.02911198360073075,0.02162943369803523,0.021263138659015215,0.02234765538519385,0.0,tracking,0.051844356151817796,268.52691650390625,-249.67901611328125,175.85354614257812
W2,27529,2,C,366,18.350000273436308,1.9755574184896116,1.976489886519485,0.04767394810914993,0.16160309440559809,0.15477330092408775,0.019658544960668618,0.021993755457376196,0.01965853690628502,0.019355487235152458,0.02038498292110525,3.469446951953614e-17,tracking,0.04344992675426593,268.4319152832031,-249.6747283935547,175.98614501953125
W2,27529,2,C,367,18.400000274181366,2.110115670089609,2.1110626489245545,0.048462871462106705,0.1676368521319495,0.15029676246422613,0.019934268007950375,0.026870619092510806,0.01993425788139611,0.01962271510395815,0.020723103221774508,2.0816681711721685e-17,tracking,0.05670011441211609,268.32891845703125,-249.6702117919922,176.1290740966797
W2,27529,2,C,368,18.450000274926424,2.2951290566156013,2.296166233233172,0.05208580940961838,0.17150966253545552,0.1470891661373359,0.021353733512727364,0.018304756341537366,0.021353719895196206,0.020996626691211828,0.02227634409397678,2.0816681711721685e-17,tracking,0.042011778153731104,268.2176818847656,-249.66566467285156,176.2670440673828
W2,27529,2,C,369,18.500000275671482,2.4451165938236463,2.446336334845311,0.05579875037074089,0.183294222023752,0.15551904154551197,0.02281552038095207,0.026747332052887166,0.022815503801670453,0.022408313199860357,0.02386908130696484,4.85722573273506e-17,tracking,0.0654003454430255,268.09844970703125,-249.6612091064453,176.4279327392578
W2,27529,2,C,370,18.55000027641654,2.5782559153853923,2.579697344208239,0.05271991342306137,0.19010060131549833,0.15067486202883373,0.021499170044511406,0.01721975144787585,0.021499152907247267,0.021137220277399154,0.02254828815609755,6.938893903907228e-18,tracking,0.04439692603195208,267.97198486328125,-249.6571044921875,176.58412170410156
W2,27529,2,C,371,18.600000277161598,2.727327168506418,2.728735407225276,0.06400320678949356,0.19968992902172936,0.14796423574537623,0.02604232741957463,0.025707065177043707,0.026042305737664532,0.025513127889607034,0.027392135196824322,2.7755575615628914e-17,tracking,0.07011157727991656,267.8387451171875,-249.653076171875,176.7554168701172
W2,27529,2,C,372,18.650000277906656,2.900073840721557,2.9020313006136673,0.06341356039047241,0.20820777091715073,0.14392875237089187,0.025716858489531796,0.020639261338141764,0.025716835096936397,0.025200670594222836,0.027138760576045994,2.7755575615628914e-17,tracking,0.05985538189856073,267.6971740722656,-249.6497802734375,176.94110107421875
W2,27529,2,C,373,18.700000278651714,3.0921850312527,3.094295208141706,0.06265278160572052,0.18304916209644742,0.1584930911111144,0.025314221903991106,0.02805051815560976,0.02531419443254665,0.024813909049517833,0.02681189116444413,4.163336342344337e-17,tracking,0.0867373923596586,267.5462951660156,-249.6468963623047,177.16070556640625
W2,27529,2,C,374,18.750000279396772,3.2990085044704034,3.301224782124558,0.016696618869900703,0.22001099043422276,0.14807173626144904,0.006708621756522092,0.021735688097451057,0.006708613715616106,0.006672959589429985,0.0071322492846767225,6.938893903907228e-18,tracking,0.07170621988400716,267.3853454589844,-249.6444549560547,177.38082885742188
W2,27529,2,C,375,18.80000028014183,3.5218594088700232,3.5223577343812056,0.020778682082891464,0.22814602163102893,0.15269179221397117,0.008313720485717555,0.010901329545455531,0.008313708003526491,0.008259021284417948,0.008876648891123598,1.734723475976807e-17,tracking,0.03839295002885534,267.2135925292969,-249.63966369628906,177.51319885253906
W2,27529,2,C,376,18.85000028088689,3.74996443778526,3.750344176195132,0.0328156054019928,0.24551847934722898,0.15176247374382362,0.01307586594731347,0.00755465737803587,0.013075843011063676,0.012941071391469399,0.01402332285989971,6.938893903907228e-18,tracking,0.028329696507286548,267.0305480957031,-249.6340789794922,177.60081481933594
W2,27529,2,C,377,18.900000281631947,3.968206967454646,3.968838830028467,0.02273598127067089,0.25661624723010595,0.15290638758510972,0.00901912457200219,0.012517562267530011,0.009019105703352315,0.008954781121977801,0.009713218455317769,2.0816681711721685e-17,tracking,0.04967227780555997,266.8363037109375,-249.62908935546875,177.72662353515625
W2,27529,2,C,378,18.950000282377005,4.122228444453964,4.122636410996025,0.0252392441034317,0.27386755479706654,0.1505454410255454,0.009982749242007725,0.008976306171639416,0.009982727234713521,0.009903983208495766,0.010783301741332001,2.7755575615628914e-17,tracking,0.03700238462685967,266.6327209472656,-249.6238555908203,177.8441162109375
W2,27529,2,C,379,19.000000283122063,4.102931195678216,4.103347803224802,0.038815710693597794,0.283434775935279,0.15073240530009865,0.015364043640967872,0.011241053418322041,0.015364013775945998,0.015178282164572413,0.016590940585889204,1.3877787807814457e-17,tracking,0.04612126874231875,266.4267883300781,-249.61886596679688,177.9609375
W2,27529,2,C,380,19.05000028386712,3.9386977758233304,3.939459698208824,0.05162935331463814,0.29815664900673755,0.1471575416691414,0.02051146170344324,0.012058995143377433,0.020511437285647447,0.020181741609449598,0.02208060337672353,5.551115123125783e-17,tracking,0.047496737349885035,266.22686767578125,-249.6153106689453,178.10427856445312
W2,27529,2,C,381,19.10000028461218,3.693785443461071,3.69504619260365,0.05865795537829399,0.3048624886406793,0.1518483530942012,0.0234225013877452,0.02139636765120997,0.02342249066980522,0.0229935496186926,0.025096261251751264,5.551115123125783e-17,tracking,0.07903359137298074,266.0381774902344,-249.613525390625,178.29945373535156
W2,27529,2,C,382,19.150000285357237,3.4284605546831664,3.430133334651315,0.05920106917619705,0.3086794927385118,0.15089588124287912,0.02376133225458413,0.01902374373532536,0.023761330452938784,0.023320006062775362,0.025329436080874915,1.3877787807814457e-17,tracking,0.06522215499896399,265.8625793457031,-249.6133270263672,178.5088348388672
W2,27529,2,C,383,19.200000286102295,3.1569022340454174,3.1586594296498607,0.05529208481311798,0.309037816590733,0.1524374929312492,0.022303938623114642,0.027154370653532343,0.02230393795482504,0.021914646796243466,0.02365168073764792,2.0816681711721685e-17,tracking,0.08572369338023357,265.70037841796875,-249.614013671875,178.72967529296875
W2,27529,2,C,384,19.250000286847353,2.8891630179093157,2.8907646555054964,0.051641181111335754,0.32206011553605396,0.14718978644625313,0.02093429526962026,0.017361133641055373,0.020934292103931416,0.02059097634725764,0.02208567528125221,6.938893903907228e-18,tracking,0.050159145264718485,265.5515441894531,-249.615234375,178.9149627685547
W2,27529,2,C,385,19.30000028759241,2.6265771709632877,2.627940049481096,0.03295934945344925,0.29741644057962635,0.15574801868363655,0.013418244872182204,0.026918841130943973,0.01341823884064835,0.013276355014458492,0.0140848163204743,0.0,tracking,0.07070441358332501,265.4158020019531,-249.61651611328125,179.09056091308594
W2,27529,2,C,386,19.35000028833747,2.3753930075482472,2.3761235304603394,0.03147396817803383,0.29447688056363,0.15738913692735795,0.01287383326030507,0.007924065177949122,0.012873825056793289,0.012743164826204322,0.013449414008767082,0.0,tracking,0.0188227690150569,265.29266357421875,-249.61734008789062,179.1991729736328
W2,27529,2,C,387,19.400000289082527,1.9435450731146504,1.9440187521543073,0.033929191529750824,0.3001839680141873,0.15484699776477534,0.013991939185330057,0.030237013130412285,0.013991928657044472,0.013837722850652347,0.014499736043112912,4.85722573273506e-17,tracking,0.05876699789531579,265.18414306640625,-249.61776733398438,179.31539916992188
W2,27529,2,C,402,20.150000300258398,1.1060792747447774,1.1065130940070815,0.042049188166856766,0.38234752469592626,0.14908702158726347,0.01761687130646371,0.011778772218824549,0.017616871121324085,0.01737310976517312,0.017975361993157208,5.551115123125783e-17,tracking,0.01302825583318139,264.8518981933594,-249.61936950683594,179.60986328125
W2,27529,2,C,403,20.200000301003456,1.2504420798589313,1.2508984538761039,0.03163733705878258,0.38479886982176037,0.15515435369543878,0.01321471098415842,0.030692549597752822,0.013214709171674797,0.013077074853451696,0.013519293980616432,1.3877787807814457e-17,tracking,0.038379255555187446,264.7918701171875,-249.620361328125,179.69589233398438
W2,27529,2,C,404,20.250000301748514,1.3690896102836179,1.3694098638162764,0.027392741292715073,0.4085008838441636,0.1563625504093054,0.0114153939101301,0.0049096068106870274,0.011415392486931006,0.011312541244961435,0.011704029634578846,1.0408340855860843e-17,tracking,0.006721691675089298,264.725830078125,-249.62136840820312,179.74032592773438
W2,27529,2,C,405,20.300000302493572,1.484332567326771,1.4845826494032983,0.028993895277380943,0.28989286806848313,0.16387305242707745,0.012057442652367727,0.022154162659918823,0.012057440224538125,0.011942752204405173,0.012388707580469763,3.8163916471489756e-17,tracking,0.03288414513797219,264.6536560058594,-249.62216186523438,179.8009490966797
W2,27529,2,C,406,20.35000030323863,1.5920607550920065,1.5923379081543383,0.03037119470536709,0.3221650164657168,0.1719410402586477,0.012605508870517926,0.0019773632400607293,0.012605506378466861,0.012480209375085104,0.01297773764868641,3.469446951953614e-17,tracking,0.003148082413062261,264.576171875,-249.62319946289062,179.844970703125
W2,27529,2,C,407,20.40000030398369,1.7215458756724042,1.7218521496649153,0.041318729519844055,0.3422197355164422,0.17679754114305923,0.017114359109626054,0.021476694489807303,0.017114354095520725,0.01688421003256375,0.017662566680629058,5.551115123125783e-17,tracking,0.036973114822004015,264.4927062988281,-249.6243896484375,179.9128875732422
W2,27529,2,C,408,20.450000304728746,1.868412438277457,1.8689586473428255,0.05813261494040489,0.3687470740742154,0.18327335453399818,0.024031629240314455,0.008210933872363133,0.02403162144641459,0.023580294956976992,0.024870738188674784,1.1796119636642288e-16,tracking,0.015341410976996964,264.4021301269531,-249.626220703125,179.98411560058594
W2,27529,2,C,409,20.500000305473804,2.029140574394843,2.0302216105244835,0.04875347018241882,0.36980409476492143,0.1851192864383041,0.020084509139025056,0.029825401404112682,0.020084501894846587,0.019768282487366402,0.020847659025582756,6.245004513516506e-17,tracking,0.06051993213669797,264.3038024902344,-249.62904357910156,-179.8883819580078
W2,27529,2,C,410,20.550000306218863,2.203516030763704,2.20451454498973,0.0284658782184124,0.3727591921223535,0.18941392308725266,0.011680127447233188,0.013568616772726949,0.011680121853251468,0.011572467435218302,0.01216290917238169,7.28583859910259e-17,tracking,0.029898664573993105,264.19696044921875,-249.6322784423828,-179.7707977294922
W2,27529,2,C,411,20.60000030696392,2.3891944628334962,2.3896863062542866,0.04377221316099167,0.41152629150284664,0.19075313859829351,0.017907104112645088,0.018158829441007256,0.0179070926981368,0.017655291100671894,0.01871330639614793,2.7755575615628914e-17,tracking,0.04338497475199241,264.0810546875,-249.63499450683594,-179.6681365966797
W2,27529,2,C,412,20.65000030770898,2.5838023609851493,2.5846332724779946,0.07090447843074799,0.4528763642576006,0.1864842549452675,0.02894128464782152,0.011941097902452248,0.028941261789340637,0.028289188416199228,0.030359851133092718,8.326672684688674e-17,tracking,0.030853436953110932,263.9555969238281,-249.6385498046875,-179.56204223632812
W2,27529,2,C,413,20.700000308454037,2.7853304384329047,2.7872966772126664,0.07393071800470352,0.48466028412183126,0.19013778812945006,0.030067124984140266,0.030527538591153078,0.03006709900246216,0.029363922873858316,0.031662554566938804,2.7755575615628914e-17,tracking,0.08502928244837382,263.82025146484375,-249.64413452148438,-179.36936950683594
W2,27529,2,C,414,20.750000309199095,2.9966870119620856,2.999247969350647,0.050798725336790085,0.5029888861709171,0.1818646193215145,0.020549863062160664,0.024968723674266582,0.020549844029626146,0.02021892247669841,0.02172444292682774,1.3183898417423734e-16,tracking,0.07482344993994491,263.67449951171875,-249.6513671875,-179.14247131347656
W2,27529,2,C,415,20.800000309944153,3.217238216759317,3.2189125368389764,0.07078613340854645,0.5607303946548038,0.16383502408619535,0.028545729064264724,0.02386194298781186,0.02854569462884271,0.02791112901252026,0.030308924454691945,0.0,tracking,0.07676955490652032,263.5179138183594,-249.65863037109375,-178.93161010742188
W2,27529,2,C,416,20.85000031068921,3.4428838134862514,3.445489513437813,0.045973047614097595,0.5682311664687263,0.15964987269227154,0.018435697332806093,0.024430036186026353,0.01843567210065277,0.018168896538597264,0.019656131839877237,4.163336342344337e-17,tracking,0.08410977614775353,263.3502502441406,-249.667724609375,-178.69570922851562
W2,27529,2,C,417,20.90000031143427,3.6785294331860894,3.680115515222569,0.07780797779560089,0.6102700686454772,0.14980470165905513,0.031113792056955008,0.020144109937277326,0.031113739139340103,0.030361368117025465,0.033332876529051425,1.1102230246251565e-16,tracking,0.07410070130961104,263.17095947265625,-249.67703247070312,-178.4774169921875
W2,27529,2,C,418,20.950000312179327,3.9009670007487522,3.904118921063802,0.0842156708240509,0.6523740228017172,0.13781768586059007,0.03354599093599094,0.027929188828880815,0.03354592207954143,0.03267297692924195,0.036096653659426374,5.551115123125783e-17,tracking,0.10895084397914476,262.9803771972656,-249.68899536132812,-178.19729614257812
W2,27529,2,C,419,21.000000312924385,4.112766772381015,4.116838439593534,0.056965310126543045,0.6694670486450195,0.12816784346284263,0.02256046423937244,0.03188765041207508,0.022560411075977442,0.022162195442602763,0.024369700090689953,8.326672684688674e-17,tracking,0.13114646906408417,262.7792053222656,-249.7039031982422,-177.8403778076172
W2,27529,2,C,420,21.050000313669443,4.322033023596095,4.324623292670477,0.07951309531927109,0.7117814719676971,0.12086144092103766,0.031402794619812074,0.023722088288085273,0.031402710410383054,0.03063647116696504,0.0340679138143464,5.551115123125783e-17,tracking,0.10252764896976671,262.56756591796875,-249.71923828125,-177.52650451660156
W2,27529,2,C,421,21.1000003144145,4.521472044035352,4.525276280333626,0.05247627571225166,0.7348602904213799,0.1141657952071185,0.020612817369905865,0.029174540636111468,0.02061275736312323,0.020279822890135583,0.022443797639349353,9.71445146547012e-17,tracking,0.13191186988375136,262.3460388183594,-249.73733520507812,-177.1737518310547
W2,27529,2,C,422,21.15000031515956,4.724690800602372,4.727061541701265,0.042389802634716034,0.7382596641116672,0.11320895848194563,0.016577753918543978,0.021949069990032134,0.016577702610070386,0.016361674331403328,0.018121228916575183,4.163336342344337e-17,tracking,0.10370256906368241,262.11444091796875,-249.7562255859375,-176.85545349121094
W2,27529,2,C,423,21.200000315904617,4.919154050203913,4.9207696701338985,0.08048894256353378,0.7606317199601067,0.11114307529435374,0.03141780885227862,0.017462910995456316,0.031417702424552794,0.03065074031805521,0.03448871318934877,2.7755575615628914e-16,tracking,0.08590274935164938,261.87298583984375,-249.77561950683594,-176.59579467773438
W2,27529,2,C,424,21.250000316649675,5.097203900417198,5.100715056771488,0.08799063414335251,0.7679421337445579,0.10746284277707573,0.03424239081902485,0.02745442317773545,0.03424229669236444,0.03333322377361954,0.03772694807267332,1.3877787807814457e-16,tracking,0.13994079290525746,261.6226501464844,-249.79893493652344,-176.24813842773438
W2,27529,2,C,425,21.300000317394733,5.253109816697303,5.257684429260986,0.09807471930980682,0.7751854707135094,0.11079500434380461,0.038077328519973266,0.02991317443033071,0.038077203017547225,0.036956440266937125,0.04209012304648238,3.191891195797325e-16,tracking,0.157137190248549,261.3641052246094,-249.82662963867188,-175.79518127441406
W2,27529,2,C,426,21.35000031813979,5.201681664420721,5.206936367294525,0.1252940148115158,0.8117775723669264,0.10741047316437316,0.04881732114503563,0.035085390792184236,0.048817182201056485,0.046990182986979497,0.05393601759830074,2.7755575615628914e-17,tracking,0.18250303397274034,261.104736328125,-249.8569793701172,-175.28526306152344
W2,27529,2,C,427,21.40000031888485,5.123681021209332,5.1299387498820135,0.1382972151041031,0.8356193844477336,0.10793587314905495,0.054044809728548415,0.040606421313283125,0.05404471409552769,0.05181441878496506,0.05963643692239369,4.163336342344337e-16,tracking,0.2080543502220989,260.8498229980469,-249.89027404785156,-174.71047973632812
W2,27529,2,C,428,21.450000319629908,5.11322515193095,5.122358732144685,0.14780548214912415,0.8463459931479561,0.10628215814089992,0.057837908765066524,0.04969084888516399,0.057837849993097656,0.05529087814478035,0.06382415937932734,3.608224830031759e-16,tracking,0.25408049834042057,260.5972900390625,-249.92791748046875,-174.0289306640625
W2,27529,2,C,429,21.500000320374966,5.094528049135549,5.104069906222706,0.09398546814918518,0.8196314840846591,0.11513348588234154,0.036593670514786965,0.05147639352976864,0.03659364995058084,0.03555733109134529,0.04031930417061173,5.412337245047638e-16,tracking,0.26224793070574604,260.34600830078125,-249.9695281982422,-173.2832489013672
W2,27529,2,C,430,21.550000321120024,5.141005012930525,5.147948124396905,0.0498349629342556,0.8263507790035672,0.11242065360493245,0.019334932332350147,0.043360180559514884,0.019334925857868317,0.01904169702057798,0.021311252735666898,6.245004513516506e-17,tracking,0.22291490561803873,260.0934753417969,-250.0124969482422,-172.61074829101562
W2,27529,2,C,431,21.600000321865082,5.121067897508762,5.124091851549738,0.029542511329054832,0.8100852139790853,0.12226106970851261,0.011458843405738649,0.02842841917374093,0.011458841845866851,0.011355209721319004,0.012623325770880873,1.942890293094024e-16,tracking,0.14558386480756724,259.8406677246094,-250.05441284179688,-172.1189727783203
W2,27529,2,C,432,21.65000032261014,5.165812627943505,5.167281136800764,-0.07045748829841614,0.7406710879007976,0.13735854928160354,-0.03542027537937766,0.018619114941775653,-0.02735037363657586,-0.026767296135346213,-0.030167507334535913,1.942890293094024e-16,tracking,0.09618285908735627,259.58721923828125,-250.0953826904297,-171.79730224609375
W2,27529,2,C,433,21.700000323355198,5.8216122048886465,5.8220852991400935,-0.04240236058831215,0.1752031334241232,0.1390294406600756,-0.016267716080806908,-0.011555283543841452,-0.01626771085209586,-0.016059635496723866,-0.01812660693510497,1.5265566588595902e-16,tracking,-0.06727037970977633,259.30908203125,-250.133544921875,-171.8241424560547
W2,27529,2,C,434,21.750000324100256,6.063224351295564,6.0638981091830795,0.00955510139465332,0.27499205032984414,0.17584178643547066,0.003654444206224282,-0.015014229864020016,0.003654441138255115,0.0036438354649227732,0.004081245926520783,8.847089727481716e-17,tracking,-0.09103464412747525,259.0106506347656,-250.17124938964844,-172.06398010253906
W2,27529,2,C,435,21.800000324845314,6.2342181269346915,6.234239361638741,-0.0904449000954628,0.2630429792404175,0.2144268190763212,-0.04796695286060535,-0.0030440430236314533,-0.0346435584077866,-0.033713344456810755,-0.038787739017213406,8.326672684688674e-17,tracking,-0.018977228197092293,258.7043762207031,-250.21234130859375,-172.18894958496094
W2,27529,2,C,436,21.850000325590372,6.386416674161828,6.388128473401164,-0.19044490158557892,0.25082274119059245,0.2832601324587327,-0.07920001212286244,-0.019539197837030682,-0.0736601655593169,-0.06957824385460538,-0.08284087229948676,8.326672684688674e-17,tracking,-0.12478545886615948,258.3900146484375,-250.2500762939453,-172.42440795898438
W2,27529,2,C,437,21.90000032633543,6.46899890399956,6.476594710258807,-0.15714985132217407,0.23771160761515298,0.24166954862333123,-0.06044809152232097,-0.043114342723495,-0.06044801441549993,-0.05767148858745747,-0.06795703291747102,1.6653345369377348e-16,tracking,-0.27890663582495057,258.0692443847656,-250.2786407470703,-173.03958129882812
W2,27529,2,C,438,21.950000327080488,6.572371751436064,6.58329621291711,-0.1475943624973297,0.22359587828318275,0.22056944758124974,-0.056646125030862755,-0.05240009966218184,-0.05664605871102198,-0.0542007509919031,-0.06373098739993571,1.942890293094024e-16,tracking,-0.3443929347921584,257.74322509765625,-250.2991485595703,-173.95443725585938
W2,27529,2,C,439,22.000000327825546,6.655164179646286,6.665519853536714,-0.18807101249694824,0.20911197344462074,0.2163023972472265,-0.07251297618823611,-0.051956765989673505,-0.0725128982232245,-0.06855372211670227,-0.08177076481915438,0.0,tracking,-0.34578080790473953,257.4124450683594,-250.314697265625,-174.9442138671875
W2,27529,2,C,440,22.050000328570604,6.755507898900632,6.7710660886386975,-0.16480961441993713,0.1937854973475138,0.20896757002040933,-0.06326973955183375,-0.062059805274208055,-0.06326967649949451,-0.06023439694098636,-0.07135848860549396,1.3877787807814457e-16,tracking,-0.4192455047341476,257.0766296386719,-250.32212829589844,-176.0658416748047
W2,27529,2,C,441,22.100000329315662,6.8442381537488135,6.857883022269135,-0.18529707193374634,0.1779940319061279,0.1880979884030591,-0.07127342486485508,-0.059606204833835726,-0.0712733596710252,-0.06744481002344876,-0.08052215793279627,3.885780586188048e-16,tracking,-0.4079590613239054,256.73602294921875,-250.32289123535156,-177.24612426757812
W2,27529,2,C,442,22.15000033006072,6.945339738261218,6.962276525196026,-0.18423742055892944,0.16221924622853595,0.19068027173092755,-0.0707801885837936,-0.06500504721691339,-0.07078012869259155,-0.06700298081148846,-0.08004570331960355,4.163336342344337e-16,tracking,-0.4514821376231753,256.390625,-250.3155059814453,-178.49342346191406
W2,27529,2,C,443,22.20000033080578,7.013264163020804,7.029301407449373,-0.2154131829738617,0.1460906140009562,0.18206423597434324,-0.08311202909503813,-0.06451868985531377,-0.08311196934613721,-0.0779519751458052,-0.09418939107157583,1.1102230246251565e-16,tracking,-0.45248661540732593,256.04144287109375,-250.30010986328125,-179.79019165039062
W2,27529,2,C,444,22.250000331550837,7.086557222383917,7.107746592269328,-0.18718218803405762,0.1298875347773234,0.1262294669249079,-0.07183700477282962,-0.07296621492704164,-0.07183696323045294,-0.06794927602311934,-0.0813704728140571,2.498001805406602e-16,tracking,-0.517079257381244,255.68931579589844,-250.2743377685547,178.79641723632812
W2,27529,2,C,445,22.300000332295895,7.1490099857720315,7.1666416941217115,-0.16003337502479553,0.11373120307922363,0.05491116236116958,-0.06114858683172957,-0.06863971943833067,-0.06114855618074495,-0.058308813879875854,-0.06923602795069762,8.326672684688674e-17,tracking,-0.4907060396852166,255.3345184326172,-250.2404022216797,177.3643035888672
W2,27529,2,C,446,22.350000333040953,7.239135053085442,7.254485728208562,-0.12639456987380981,0.09694468339284262,0.04025798093532246,-0.048067278558673966,-0.06387071622433488,-0.04806725469323011,-0.046294937945190046,-0.05441736241985035,1.3877787807814457e-16,tracking,-0.4623687406852557,254.97650146484375,-250.19972229003906,176.01547241210938
W2,27529,2,C,447,22.40000033378601,7.2962712384755,7.306331897033249,-0.09713089466094971,0.07970427831013999,0.03297443374276435,-0.03682220284877803,-0.053181963086760625,-0.03682218934526135,-0.03577307131294296,-0.04168122115938387,1.8041124150158794e-16,tracking,-0.38803002767559724,254.6156005859375,-250.1542205810547,174.8307647705078
W2,27529,2,D,327,16.400000244379044,1.966658198936477,1.9721384695940511,-0.09403326362371445,0.055901384353637694,0.17478443742283922,-0.03772153891590422,-0.048433103571816356,-0.03889998527555674,-0.03773100723628989,-0.04033998967590919,2.4164579900537442e-05,tracking,-0.09525136023945222,269.5391540527344,-249.79388427734375,178.1907196044922
W2,27529,2,D,328,16.4500002451241,1.8735548430233429,1.8770781365813711,-0.1589469462633133,0.07492656422985924,0.24001636974374807,-0.06301878520920524,-0.03939135806084829,-0.06637896663678078,-0.06304588646994189,-0.06875393165066779,7.030551140227437e-05,tracking,-0.07380186966816892,269.44384765625,-249.7854766845703,177.961181640625
W2,27529,2,D,337,16.900000251829624,1.5502287279568832,1.5556903089120429,-0.15706683695316315,0.3434942243496577,0.3806895995760862,-0.06267117772136713,-0.056680531165813515,-0.06597964562855502,-0.06268555192234336,-0.06792023775428559,3.703773681576483e-05,tracking,-0.08786778772909956,268.7079162597656,-249.67086791992188,175.0118865966797
W2,27529,2,D,338,16.950000252574682,1.5557369878726837,1.561982871382037,-0.25520452857017517,-0.05294236203034718,0.36997428467737603,-0.1005836179872786,-0.06028734801306698,-0.10931491097627972,-0.10055978762011254,-0.11267497128022039,6.177825001874027e-05,tracking,-0.09379125720468105,268.63104248046875,-249.65773010253906,174.7454833984375
W2,27529,2,D,339,17.00000025331974,1.5755943473778367,1.5900012630466884,-0.15520453453063965,0.3315670175684823,0.34957950301012025,-0.027261167512664032,-0.09360351386929679,-0.06514790944011824,-0.06193432012203079,-0.06709517320551928,6.177825001874027e-05,tracking,-0.14748116734716696,268.5537109375,-249.64198303222656,174.38973999023438
W2,27529,2,D,340,17.0500002540648,1.645697770307144,1.6541503590720692,-0.05520452931523323,0.18205642097526126,0.22790840585199607,0.010303396388470668,-0.06513311426057453,-0.022912571599786546,-0.02250194004923618,-0.02361411418601525,6.177825001874027e-05,tracking,-0.10718942091178794,268.473876953125,-249.62599182128906,174.04486083984375
W2,27529,2,D,341,17.100000254809856,1.7499722239536797,1.7524965721387622,0.04479547217488289,0.16613284687201182,0.20064927375212618,0.029647514286292014,-0.02903959559950043,0.01854721380392036,0.018277223959614328,0.01915163037290062,6.177825001874027e-05,tracking,-0.05081848569397326,268.38916015625,-249.61241149902344,173.84901428222656
