source,route,seed,step,speed,dense_turn_distance_m,plan_k_near,plan_k_aim,c_cmd_k,b_steer,c_steer,c_plant_steer,c_ack_only_steer,plan_plant_steer,gamma,opposite,s_shape,b_near_zero,c_near_zero,b_matches_plan,c_matches_plan,b_aim_sign,c_aim_sign
W2,2084,1,492,3.577357099361706,0.1559955887799731,-0.14700772585681002,-0.13949048155115557,-0.01324886585188454,-0.3002466559410095,-0.019418837285366447,-0.03452029572194161,-0.033492074298485455,-0.38026934115346916,0.9704990481645902,0,0,0,1,1,1,-1,-1
W2,2084,1,493,4.19001896055819,-0.0827723175754187,-0.18462055476469635,-0.19825334976172163,-0.007405932126641193,-0.32967138290405273,-0.018751356964964296,-0.019691000900654614,-0.018862583685914616,-0.5457741430223138,0.9581643608304531,0,0,0,1,1,1,-1,-1
W2,2084,1,494,4.691261148468569,-0.29978801947069655,-0.14414195847518266,-0.18685487361757025,-0.006522797066273714,-0.33778539299964905,-0.016678623753892185,-0.01750153801700603,-0.016765702688225335,-0.5217882716542097,0.9581643608304531,0,0,0,1,1,1,-1,-1
W2,2084,1,495,5.142439447870247,-0.5367784581797324,-0.10373923309848862,-0.23132331042610568,0.0020706286487529816,-0.25636038184165955,0.005342485544831312,0.005585357856567251,0.005351310463623618,-0.6380592264023284,0.9581643608304531,1,0,0,1,1,0,-1,1
W2,2084,1,496,5.602625451071222,-0.7937676991373053,-0.0938334837938014,-0.19225747552447695,-0.030591440906765823,-0.3071519434452057,-0.07941806699650171,-0.08501664061660805,-0.0813909398437887,-0.5453063817347747,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,2084,1,497,5.593593827209473,-1.0588261016772833,-0.08519831500044812,-0.21516031268315494,-0.027377507478042868,-0.309914231300354,-0.0711038993300683,-0.07591484285399779,-0.07268220464272664,-0.6039385017412046,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,2084,1,498,5.692102631131052,-1.5347666375644735,-0.08744285631480861,-0.19739515768001217,-0.030637897975974823,-0.30718573927879333,-0.07960932634464543,-0.08522464433411492,-0.08158999655537119,-0.5592176726888834,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,2084,1,499,5.7676134810130115,-1.8117162603339736,-0.08981731820750813,-0.1893081006121355,-0.03149115327753352,-0.307618111371994,-0.08187658017133609,-0.08771342950581586,-0.08397121532405738,-0.5384349278506472,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,2084,1,500,6.302184225635704,-2.109019885997391,-0.07365286244337935,-0.19748456006787243,-0.04197196273798054,-0.33862027525901794,-0.10948635571191029,-0.12448546051590173,-0.11323510541050555,-0.5889269130312001,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,1,501,6.676182097736803,-2.685974700853606,-0.06874961791959498,-0.2261254973545065,-0.03127282516085708,-0.32386595010757446,-0.08205909540289158,-0.09246759656973866,-0.08414363709287447,-0.6658807032443057,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,1,502,7.154761520525776,-3.0343303155176002,-0.046911475919196706,-0.17024481581625062,-0.07577026723727226,-0.41847681999206543,-0.1820590968930077,-0.2303979485930058,-0.20951860746985468,-0.517911307379693,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,1,503,7.469097934895339,-3.3992019317593574,-0.038065444455616756,-0.16604650796769685,-0.07920158934612966,-0.4192051887512207,-0.20657347177367255,-0.24188911537036228,-0.21998077502514765,-0.5074321715615963,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,2,411,3.892181903162931,4.250835031610645,-0.12289690098295047,-0.03259410528629436,0.017094683331921233,-0.05441910773515701,0.04300532829543457,0.04493980177263138,0.043597966485507046,-0.08660069109915555,0.9704990481645902,1,0,1,0,1,0,-1,1
W2,2084,2,412,4.243385770947323,4.045383171308625,-0.12302423672645098,-0.056087192620981295,0.026497024167970014,-0.06424659490585327,0.06704044820205453,0.0715244092278176,0.06848005445789554,-0.1540709489580644,0.9581643608304531,1,0,1,0,1,0,-1,1
W2,2084,2,416,5.612639129982494,3.050348887580352,-0.1277996043188076,-0.1014904822832003,0.014448407027816086,-0.07187895476818085,0.03758725517365488,0.039702640162213636,0.038024317061007284,-0.2907923927974205,0.9581643608304531,1,0,1,0,1,0,-1,1
W2,2084,2,417,5.617252643525558,2.7705547711590555,-0.12722284898374428,-0.1147529185140464,0.009982666035033304,-0.08770069479942322,0.02597863494166822,0.02733898399364611,0.02618672402958447,-0.329437981129617,0.9581643608304531,1,0,1,0,1,0,-1,1
W2,2084,2,418,5.616340077628171,2.491240386371647,-0.12691465052049863,-0.11700633438218457,0.0042313570536254615,-0.10404646396636963,0.011013929327594289,0.01153534037631187,0.01105116883436126,-0.3359732516377958,0.9581643608304531,1,0,0,1,1,0,-1,1
W2,2084,2,419,5.590105433329058,2.213021296014354,-0.1292362447486448,-0.1291902021387877,-3.119237739717102e-05,-0.12415867298841476,-8.117425356843905e-05,-8.472070304266922e-05,-8.11762702442657e-05,-0.37105168841789776,0.9581643608304531,0,0,0,1,1,1,-1,-1
W2,2084,2,420,6.201971511117976,1.9179493580107518,-0.11334854054848467,-0.13594833346130933,-0.02512390836089077,-0.1916034072637558,-0.06567157161952837,-0.07361544951247573,-0.0670077496902892,-0.4126344518817162,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,2,421,6.743468241547055,1.592470005765076,-0.11037112478572014,-0.16707654096042415,-0.01520475055753164,-0.18220728635787964,-0.04000510038171628,-0.04446347847963648,-0.04049486487141696,-0.5066706142813697,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,2,422,7.238349268567538,1.2428083454093048,-0.10489728040137099,-0.17674014211761693,-0.020702147715649672,-0.21216760575771332,-0.054714034753378285,-0.0611005010831777,-0.05562910429010616,-0.5369027136976989,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,2,423,7.635928081251161,0.8735073955646335,-0.09977631471033097,-0.16452392921041226,-0.03386705347517346,-0.2403365820646286,-0.08969625356863495,-0.10129517495549417,-0.0921666627101835,-0.5038642693829667,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,2,424,7.9376904740710845,0.48992246509522985,-0.09776106056739481,-0.16190271991810035,-0.05864157983103907,-0.3076154291629791,-0.1548358798522539,-0.17845239448643724,-0.16227275750438058,-0.49773995440717356,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,2084,2,425,8.203580498794102,0.09741710455213592,-0.08345304940228322,-0.16465014778988404,-0.07741816536653807,-0.3633773922920227,-0.2035939700829182,-0.2403740418691172,-0.21651230645524092,-0.5116904639615624,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,2084,2,426,8.525387382842636,-0.35630026238281687,-0.07573880661165266,-0.16425084511846572,-0.08169366962160712,-0.3757419288158417,-0.21516774489749085,-0.2548452799517192,-0.22956831381205192,-0.5122049150769699,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,2084,2,427,8.884255843421652,-0.7788692782853914,-0.06859324188505728,-0.16022864915533439,-0.0830564745990507,-0.3843642771244049,-0.21944096869331034,-0.2601663168691951,-0.234369840404362,-0.5021030425364171,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,2084,2,428,8.930997908034437,-1.3790721343405252,-0.05980043634629477,-0.15796559614440012,-0.09018297645294299,-0.41311413049697876,-0.23762394613663562,-0.28317365799623345,-0.2551542219745812,-0.4955525167296546,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,2084,2,429,8.711363432317638,-1.8128198906621549,-0.05292115986913678,-0.15730831523266312,-0.08995482333673045,-0.4157376289367676,-0.23651030837241815,-0.2818009205384048,-0.2539151649909474,-0.4924552189708068,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,2084,2,430,9.052201536567114,-2.246189251533913,-0.040545901987681876,-0.15772387159080745,-0.0930740790268295,-0.43900197744369507,-0.24521502770175244,-0.29281583283959134,-0.26387234622905725,-0.49544683896934294,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,2084,2,431,9.461494851407206,-2.9284593767452947,-0.032344380234079116,-0.15157830362594424,-0.09358031490611406,-0.44946303963661194,-0.24753878867046905,-0.2956953419874626,-0.2664728696134644,-0.47887127590925005,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,25318,0,197,1.071358316317227,nan,-0.06341914676219582,-0.22315875347950145,0.031300902948328345,-0.1102256029844284,0.07452801620149577,0.07879337118711614,0.07642297059856641,-0.5657860389399997,0.9704990481645902,1,0,0,0,1,0,-1,1
W2,25318,0,198,1.2136547718673119,nan,-0.060261960640694584,-0.1984142905109082,0.025043316273874374,-0.09437933564186096,0.059841921844352844,0.0629433901576864,0.061055530384929314,-0.510239704540719,0.9704990481645902,1,0,1,0,1,0,-1,1
W2,25318,0,199,1.3017637129649693,nan,-0.06230794885959961,-0.19570995177005662,0.02343941055908306,-0.09456246346235275,0.05611214046690687,0.0589426768480649,0.05717630938824646,-0.5046449883409144,0.9704990481645902,1,0,1,0,1,0,-1,1
W2,25318,0,200,1.4341026870876339,nan,-0.08280011969860356,-0.19083062858888672,0.021358944660484366,-0.134365513920784,0.05126967874696072,0.05376401206189517,0.052154679562758516,-0.49417545584752737,0.9704990481645902,1,0,0,0,1,0,-1,1
W2,25318,0,201,1.4337990645631744,nan,-0.09736873299978392,-0.16619190585060317,0.015747328322058732,-0.14656934142112732,0.03782084983404276,0.03947834405734307,0.03830056117387319,-0.4334985020201907,0.9704990481645902,1,0,0,0,1,0,-1,1
W2,25318,0,202,1.5163200371427596,nan,-0.084959508010107,-0.1769466388865219,0.02039970162851795,-0.13881295919418335,0.04904696879913896,0.051392646196561864,0.04985513379710045,-0.4609950184453632,0.9704990481645902,1,0,0,0,1,0,-1,1
W2,25318,0,203,1.5818046103561303,nan,-0.12497817968404978,-0.1660089672473093,-0.0021769381240485035,-0.13949407637119293,-0.005246233658087016,-0.0054153773023843665,-0.005255345257504786,-0.43422633668927857,0.9704990481645902,0,0,0,1,1,1,-1,-1
W2,25318,0,204,1.680778455212904,nan,-0.1408982688594929,-0.1372893528820355,-0.0005795077637135467,-0.17549587786197662,-0.0013991463146674822,-0.0014423630379455277,-0.0013997923862016258,-0.3611313869784909,0.9704990481645902,0,1,0,1,1,1,-1,-1
W2,25318,0,205,1.7752571021030445,nan,-0.141062552005205,-0.13983754356189845,-0.005807176375417986,-0.15935450792312622,-0.014044026045952418,-0.014540130807809457,-0.014109271168119473,-0.3684343058082139,0.9704990481645902,0,0,0,1,1,1,-1,-1
W2,25318,0,206,1.9326899874459147,nan,-0.1531887547241771,-0.12482656389829008,-0.00697695066281168,-0.20312565565109253,-0.01692184615141931,-0.017536469044814047,-0.01701637745848685,-0.3298922396871825,0.9704990481645902,0,1,0,1,1,1,-1,-1
W2,25318,0,207,2.0640248923140643,nan,-0.1794747879632926,-0.12153814965883791,-0.006026460720336294,-0.2402094453573227,-0.014652915646104428,-0.015173264738446964,-0.014723571440315508,-0.32193562528391917,0.9704990481645902,0,1,0,1,1,1,-1,-1
W2,25318,0,208,2.2305913242096254,nan,-0.10773090985830032,-0.09414942096473569,-0.013147895057574365,-0.21768701076507568,-0.03205610687325276,-0.03338948815760746,-0.03239501465957554,-0.24911407352090872,0.9704990481645902,0,1,0,0,1,1,-1,-1
W2,25318,0,210,2.7438119021682046,nan,0.07254639570752935,-0.2992813735252375,-0.02815880095281253,-0.32029634714126587,-0.06920489616387472,-0.07297774407592687,-0.07078550227986277,-0.7433184373446489,0.9704990481645902,0,1,0,0,0,0,-1,-1
W2,25318,0,211,3.0924780661596167,nan,0.15184115596411035,-0.3164407689363989,-0.06177376335780585,-0.41509678959846497,-0.15159329233147328,-0.16424683556503789,-0.15926636344481965,-0.7799825016758845,0.9704990481645902,0,1,0,0,0,0,-1,-1
W2,25318,0,212,3.4157919065294373,nan,0.17096175574315975,-0.3392296463608789,-0.06090635714493756,-0.4200543463230133,-0.15043400967838533,-0.16287943318679793,-0.15794074713789183,-0.8247294733915862,0.9704990481645902,0,1,0,0,0,0,-1,-1
W2,25318,0,213,3.741041716817664,nan,0.18118803552237747,-0.2374762019908765,-0.09259974551678755,-0.36060819029808044,-0.2272413940356659,-0.2520581706301577,-0.24444513190696746,-0.6280461950112844,0.9704990481645902,0,1,0,0,0,0,-1,-1
W2,25318,0,214,4.1099441166736685,nan,0.19724708134786567,-0.22611927517184643,-0.08588179200001683,-0.36599716544151306,-0.2129248408363216,-0.23811167136605405,-0.22789653860027625,-0.613016190668107,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,215,4.451562010573008,nan,0.15786545288930376,-0.09759265815515059,-0.12912180832736,-0.44260185956954956,-0.3129248423264377,-0.3627183158411126,-0.3475067368113155,-0.27321068488538564,0.9581643608304531,0,0,0,0,0,0,-1,-1
W2,25318,0,216,4.743742851664034,nan,0.15468443268735085,-0.08264287304800308,-0.11732564327774347,-0.3940727710723877,-0.28977291141398315,-0.33131490173753314,-0.31730113856613423,-0.2317581181846775,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,217,5.103021914827526,nan,0.17406511490468685,-0.08547615617964598,-0.10802153497642523,-0.37400445342063904,-0.2701070909027753,-0.3068897837010233,-0.29383743157495695,-0.24162246748907182,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,218,5.4335239105990984,nan,0.1606245709092222,-0.048449393696136364,-0.11413298029050435,-0.37089237570762634,-0.28629369463954074,-0.326638344146177,-0.3127945386222753,-0.13570794618232948,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,219,5.432034266943798,nan,0.16540310617441237,-0.018680751195727725,-0.10351733052018458,-0.3326859772205353,-0.26117169047225997,-0.2958096762892634,-0.2831999603734895,-0.05133755528747395,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,220,5.44251899672282,nan,0.18198549944693787,-0.013024439498273173,-0.0888685103551235,-0.2977384030818939,-0.2258833291145968,-0.2531613381068185,-0.24230921806920028,-0.035650198132271174,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,221,5.460223095197491,nan,0.1856011599141284,0.00467619679656022,-0.07643656823985372,-0.26366713643074036,-0.1953945405204529,-0.21696034250815419,-0.20763624136878245,0.012720617989711329,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,222,5.476445415882982,nan,0.17828505976465847,-0.006686489462603798,-0.05305354930325483,-0.21491402387619019,-0.13675600250373504,-0.14909636452803157,-0.14269269456711992,-0.018224411683567993,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,223,5.923178214190726,nan,0.15865504383066031,-0.0009458649803575779,-0.03111984995936595,-0.16072390973567963,-0.08104263320856339,-0.08679349552288557,-0.0830911392306373,-0.002579578961158501,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,224,6.459156856813568,nan,0.1498262029158075,0.023821044344139893,-0.02768488532864925,-0.14202365279197693,-0.07252691399534565,-0.08147779867485563,-0.07415513164061219,0.06991326489851941,0.9117058100690492,0,1,0,0,0,0,-1,-1
W2,25318,0,225,6.762045329740484,nan,0.1434362112372788,0.1131187679805088,-0.04892359978503163,-0.14349114894866943,-0.12799658250794435,-0.14636699144071708,-0.1331155427901662,0.3453709035195645,0.9117058100690492,0,1,0,0,0,0,-1,-1
W2,25318,0,226,6.868997132484562,nan,0.13405609524645742,0.13851818948791744,-0.04325760675286498,-0.10446052998304367,-0.11345465785703787,-0.1291348990606498,-0.11745996855040305,0.4231635458464018,0.9117058100690492,0,1,0,0,0,0,1,-1
W2,25318,0,227,6.977002246347257,nan,0.13613833470759543,0.1771393483631321,-0.048252570310261034,-0.11272822320461273,-0.12653840816347145,-0.14462016987833243,-0.1315287658790966,0.5366089165854198,0.9117058100690492,0,1,0,0,0,0,1,-1
W2,25318,0,228,7.037127983469414,nan,0.13866960602013648,0.19051199123500956,-0.04485507808178665,-0.10633645951747894,-0.1178006062419629,-0.1342585432102426,-0.12211508134820959,0.5742734598487951,0.9117058100690492,0,1,0,0,0,0,1,-1
W2,25318,0,229,6.993716669483597,nan,0.13091896966751518,0.2033077499763854,-0.03459926046085454,-0.09875395148992538,-0.0910260651115923,-0.10286036073170875,-0.09358809993205677,0.6087288096946113,0.9117058100690492,0,1,1,0,0,0,1,-1
W2,25318,0,230,6.871893389786939,nan,0.12968488517792812,0.16719856141876002,-0.012978394232111013,-0.09121736884117126,-0.03419763402493024,-0.03793563607358301,-0.03455448184018427,0.5076812986644833,0.9117058100690492,0,1,1,0,0,0,1,-1
W2,25318,0,231,6.693247202655915,nan,0.13362436963816807,0.15961898590331197,0.0053907156277476255,0.0954684466123581,0.01418407476444891,0.0156310781039397,0.014245226008987406,0.4848383953906274,0.9117058100690492,0,1,1,1,1,1,1,1
W2,25318,0,232,6.48191670433445,nan,0.14263940607145437,0.18244601446204392,-0.005880487588447788,0.0707704946398735,-0.01543952808754446,-0.01702186859683918,-0.015512165805430578,0.5487837826654158,0.9117058100690492,1,1,1,1,1,0,1,-1
W2,25318,0,233,6.325354339366722,nan,0.15060392094808975,0.22399590429108773,-0.021643858078012893,0.06469745934009552,-0.05667044046016647,-0.0633364693117394,-0.057661876637274075,0.658173800808419,0.9117058100690492,1,1,1,0,1,0,1,-1
W2,25318,0,234,6.204103922926086,nan,0.14052324622762455,0.18194162405566286,0.011700083506707768,0.14369943737983704,0.030624741207517053,0.033934583704482615,0.03091258520377661,0.5458479346891043,0.9117058100690492,0,1,0,0,1,1,1,1
W2,25318,0,235,6.09344127687428,nan,0.15380406577418626,0.21573744170647863,-0.014277722862840354,0.09268366545438766,-0.037323273158712464,-0.04144952815512622,-0.03775209135435719,0.6356471303219456,0.9117058100690492,1,1,1,0,1,0,1,-1
W2,25318,0,237,5.937444460854088,nan,0.16668183861629643,0.24678289137759596,-0.10966193394570771,-0.114239901304245,-0.23732327613894472,-0.31564728007870335,-0.30223442731326305,0.6823907461837548,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,238,5.8427158591159865,nan,0.19286869974489942,0.23994639157947603,-0.141971434367356,-0.1602506935596466,-0.33732327762906084,-0.40857693466057743,-0.3916334207373136,0.6657529208908677,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,239,5.702836043879584,nan,0.14486661176902962,0.30386726962385074,-0.13304180324103707,-0.08182346820831299,-0.33120112043832306,-0.3825279313337388,-0.36653708077194314,0.8029986868099547,0.9581643608304531,0,1,1,0,0,0,-1,-1
W2,25318,0,240,5.6787267993772,nan,0.1753649347259977,0.18475105927543797,-0.09826278007809414,-0.07663967460393906,-0.2495057373417929,-0.28154777994414665,-0.26951812749300513,0.5258700799029441,0.9581643608304531,0,1,1,0,0,0,-1,-1
W2,25318,0,241,5.674186618228177,nan,0.12539316292197814,0.07133509829237568,-0.06709248273694483,-0.07813337445259094,-0.17264754588654196,-0.19032701205003566,-0.1821425975756845,0.2027149838401345,0.9581643608304531,0,1,1,0,0,0,-1,-1
W2,25318,0,246,5.059469494071165,nan,0.08866082028882485,0.057213517403698164,0.0072972977691407245,0.08190420269966125,0.018794511637491847,0.019734534429523276,0.01890435045628828,0.15979376272183485,0.9581643608304531,0,0,1,1,1,1,1,1
W2,25318,0,247,5.024985749319695,nan,0.06374411987979575,0.09425818445896567,-0.009118586688281733,0.05738748237490654,-0.023467381457767916,-0.024678485729907863,-0.02363898141608368,0.26666721715859687,0.9581643608304531,1,0,1,0,1,0,1,-1
W2,25318,0,248,5.059256608303383,nan,0.054552423280675506,0.10105118345530732,-0.00532774323128108,0.07532941550016403,-0.013722709741293537,-0.014385471650007349,-0.013781178081896862,0.2865002863180263,0.9581643608304531,1,0,1,1,1,0,1,-1
W2,25318,0,249,5.171303195470884,nan,0.04508704721937713,0.049551958947262054,0.02447386484397658,0.11494128406047821,0.06307968473408136,0.06718623061277393,0.06432948865554834,0.1381566240473919,0.9581643608304531,0,0,0,0,1,1,1,1
W2,25318,0,250,5.266535024878387,nan,0.03726849714344311,0.012006508764469067,0.05701522778466943,0.16964617371559143,0.14618425215609765,0.15988007080481034,0.15300914811640245,0.03272349921318178,0.9581643608304531,0,0,0,0,1,1,1,1
W2,25318,0,484,1.3150175220675004,nan,0.06519174665285063,0.1963590440037578,-0.0016109699770544483,0.08521995693445206,-0.0038632262403167825,-0.003985927296992496,-0.0038681892774926167,0.5063135185507754,0.9704990481645902,1,0,1,1,1,0,1,-1
W2,25318,0,490,1.029975886531149,nan,0.12267708002560142,0.1179693153574788,0.0024957007226559156,0.11144942045211792,0.0059535306563633875,0.006147087475788382,0.005965387659182904,0.30647498357333125,0.9704990481645902,0,1,0,1,1,1,1,1
W2,25318,0,491,1.2228917999063014,nan,0.10306569765738807,0.09163818760477543,0.011052344979894132,0.13514715433120728,0.026450784834809744,0.02750355444394105,0.026685530878110028,0.23782071441305974,0.9704990481645902,0,0,0,0,1,1,1,1
W2,25318,0,492,1.3445750545607487,nan,0.14138099934836754,0.05973781058220587,0.03501182770214505,0.19681183993816376,0.0837281599170731,0.08878859974819807,0.08611329968166496,0.15356666469291502,0.9704990481645902,0,0,0,0,1,1,1,1
W2,25318,0,493,1.4500489796993339,nan,0.14202463607052393,0.05253066805409046,0.04570652229459905,0.18393832445144653,0.10926223187358328,0.11687528188736716,0.1133409881702869,0.13482059460268736,0.9704990481645902,0,0,0,0,1,1,1,1
W2,25318,0,494,1.5637420758260485,nan,0.1460699276551675,0.04141563751857323,0.04192169647367284,0.1829606145620346,0.10051522783490037,0.10719044314153249,0.10395263126056718,0.10586511636202509,0.9704990481645902,0,0,0,0,1,1,1,1
W2,25318,0,495,1.7255015964579257,nan,0.07579413489203782,0.024396440855587356,0.03927114404549352,0.17525362968444824,0.09449778582194511,0.10055700321995993,0.09752225094017328,0.061873120005402786,0.9704990481645902,0,0,0,0,1,1,1,1
W2,25318,0,496,1.8694288122096814,nan,0.05040874690233683,0.04392798002175405,0.04558308768449957,0.20792578160762787,0.10982170395162999,0.11746204289360704,0.1139101249247465,0.11309093105044742,0.9704990481645902,0,1,0,0,1,1,1,1
W2,25318,0,497,1.9502531307504936,nan,0.04166745897676491,0.01056721282455654,0.04715516428028295,0.19895339012145996,0.11373599264118774,0.1218028401376529,0.11811813707237907,0.02664324852844095,0.9704990481645902,0,1,0,0,1,1,1,1
W2,25318,0,498,2.1515451222624273,nan,0.042328530926632454,0.02378255575670637,0.0340382291104751,0.18819738924503326,0.08264490323524046,0.08757032218310197,0.08493277701589354,0.0607716624880376,0.9704990481645902,0,1,0,0,1,1,1,1
W2,25318,0,512,5.200158218078645,nan,-0.030987659484605492,0.14145786414366932,0.014687743127423434,0.17765109241008759,0.0379178287827523,0.04005978612111969,0.03836610708121008,0.40308196428213133,0.9581643608304531,0,0,0,0,0,0,1,1
W2,25318,0,513,5.107347110315399,nan,-0.031395378777520855,0.18843016063522441,-0.007235343306254727,0.15147995948791504,-0.018652676378957074,-0.01958459568937452,-0.018760755957848974,0.5302227014354938,0.9581643608304531,1,0,0,1,0,1,1,-1
W2,25318,0,514,5.017403664089118,nan,-0.03294466455707172,0.28143795589544973,-0.04363497432449171,0.10238867253065109,-0.11172873733932175,-0.12088870033179006,-0.1157080083590887,0.7481775224638132,0.9581643608304531,1,0,0,0,0,1,1,-1
W2,25318,0,515,5.008979988760588,nan,-0.03219506114443537,0.32268374270567335,-0.06088996763015929,0.08547157794237137,-0.15513463692639892,-0.17019071948648673,-0.1628738400621616,0.828694733374259,0.9581643608304531,1,0,1,0,0,1,1,-1
W2,25318,0,516,5.026510268738937,nan,-0.034711575675497236,0.3897483533390011,-0.09568615818628406,0.05064927786588669,-0.24043037035241538,-0.2708060920599067,-0.2592237277510049,0.939942005068095,0.9581643608304531,1,0,1,0,0,1,-1,-1
W2,25318,0,539,4.625869984914141,nan,0.03581831763467297,0.6769784101898206,-0.2391137613543899,-0.21225427091121674,-0.5356167183292438,-0.6497979551266888,-0.6263499550124387,1.2122444062640265,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,540,4.676616288583853,nan,0.044277990653167176,0.6556345469583474,-0.2497243125974575,-0.22283458709716797,-0.5543712452519827,-0.674697238789637,-0.6508240561886673,1.1997476409905001,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,543,5.367398021223097,nan,0.05953541685991007,0.5420941260590693,-0.21296441681176007,-0.2554626762866974,-0.4957358039230586,-0.5959670047020444,-0.573463573842553,1.1266912882869602,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,545,5.318680778874544,nan,0.0647495616712176,0.5317316000044962,-0.20887544558445956,-0.25093257427215576,-0.48749322456718,-0.585125659520146,-0.5628841587939005,1.1158610424873132,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,546,5.32170068159095,nan,0.06344894433375209,0.514394802822805,-0.20827467083754847,-0.22183100879192352,-0.48637528035719935,-0.5836449669417009,-0.5614383040716965,1.0989373892903695,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,547,5.2778502786003685,nan,0.072097346560799,0.5127494282313266,-0.22296393203253856,-0.2597579061985016,-0.5134814027252457,-0.6195869100458029,-0.5965811787901265,1.096320717236311,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,548,5.2464912386478755,nan,0.08386692944899612,0.46002401526358305,-0.22074223406075133,-0.27961990237236023,-0.5090663077651246,-0.6137697059483973,-0.5908933569126823,1.037802044180961,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,549,5.536103232210704,nan,0.08850563568129023,0.40301953483073716,-0.18882937521279886,-0.23829548060894012,-0.45022652027303256,-0.5358215038730932,-0.5148208516029491,0.9689896652808387,0.9581643608304531,0,1,0,0,0,0,-1,-1
W2,25318,0,551,6.391212284178366,nan,0.058324130541227606,0.3776931137311087,-0.1578165992455346,-0.058221325278282166,-0.3888981302982407,-0.478122464910469,-0.4371229006369433,0.9686401888566537,0.9117058100690492,0,0,1,0,0,0,-1,-1
W2,25318,0,552,6.3749426628471175,nan,0.08419871628071157,0.35838674903435175,-0.15605829994186593,-0.05992366746068001,-0.384995912677372,-0.47291905970768305,-0.43228265352277195,0.9375102434963078,0.9117058100690492,0,0,1,0,0,0,-1,-1
W2,25318,0,553,6.289040269846227,nan,0.08481284647861646,0.3312089235137217,-0.14644260057549105,-0.057401690632104874,-0.3634365938091016,-0.4442609759139366,-0.4056813305512726,0.8895833403812207,0.9117058100690492,0,0,1,0,0,0,-1,-1
W2,25318,1,201,1.075459404225877,nan,-0.10253594632420679,-0.193550692421872,0.01594014237563221,-0.16125477850437164,0.038031494356962514,0.03970451622752471,0.038519843117490786,-0.4974170689206322,0.9704990481645902,1,0,0,0,1,0,-1,1
W2,25318,1,202,1.2565891549688903,nan,-0.08591246894803738,-0.2044996751760588,0.02230038731178178,-0.1471579521894455,0.05334854421721625,0.05598729140019575,0.054310530300952356,-0.5249586084987328,0.9704990481645902,1,0,0,0,1,0,-1,1
W2,25318,1,203,1.461643867194301,nan,-0.11242930636416126,-0.17697291335525583,0.01222968334401624,-0.09443055093288422,0.02939540956688653,0.030594998125185232,0.02968430775836445,-0.4605939870284609,0.9704990481645902,1,0,1,0,1,0,-1,1
W2,25318,1,204,1.7119498221907812,nan,-0.13943438169170025,-0.147925989620237,-0.001122120882812939,-0.18265335261821747,-0.0027107769001215327,-0.0027957522607429683,-0.0027132017075775566,-0.3890247258064381,0.9704990481645902,0,1,0,1,1,1,-1,-1
W2,25318,1,205,1.9145361865446953,nan,-0.1449185763845883,-0.13349836105895066,-0.015692754527856644,-0.1928180754184723,-0.03802773612150298,-0.039692515380213435,-0.03850838344573773,-0.35272792067777464,0.9704990481645902,0,0,0,0,1,1,-1,-1
